date,storage
2020-12-20,435.8067148
2020-12-21,433.9952847
2020-12-22,432.5964885
2020-12-23,431.7865406
2020-12-24,430.6183191
2020-12-25,428.7284471
2020-12-26,426.5776263
2020-12-27,424.2924119
2020-12-28,421.2985161
2020-12-29,418.0353848
2020-12-30,414.5484489
2020-12-31,407.9964678
2021-01-01,408.1095104
2021-01-02,404.4475787
2021-01-03,400.5088624
2021-01-04,395.0766589
2021-01-05,389.2454004
2021-01-06,383.260722
2021-01-07,376.7932795
2021-01-08,370.4279208
2021-01-09,364.70937
2021-01-10,359.2270357
2021-01-11,353.0465584
2021-01-12,347.0719576
2021-01-13,341.2148413
2021-01-14,335.0464532
2021-01-15,328.2132892
2021-01-16,322.1716656
2021-01-17,316.8343297
2021-01-18,310.7544693
2021-01-19,305.6691626
2021-01-20,301.8868801
2021-01-21,298.741216
2021-01-22,294.9660661
2021-01-23,291.1971473
2021-01-24,287.0198074
2021-01-25,281.4975792
2021-01-26,276.0651973
2021-01-27,270.7461256
2021-01-28,266.7785146
2021-01-29,263.5931461
2021-01-30,260.094033
2021-01-31,256.1858706
2021-02-01,251.9717084
2021-02-02,248.5780545
2021-02-03,246.0198424
2021-02-04,242.9432269
2021-02-05,240.2162604
2021-02-06,237.8851822
2021-02-07,234.2181882
2021-02-08,228.2892869
2021-02-09,221.6206352
2021-02-10,214.8260867
2021-02-11,208.2354957
2021-02-12,201.7030259
2021-02-13,195.4808578
2021-02-14,190.2651441
2021-02-15,184.9298453
2021-02-16,181.5317215
2021-02-17,179.3765978
2021-02-18,177.6111583
2021-02-19,175.7334448
2021-02-20,175.0927316
2021-02-21,174.6024959
2021-02-22,173.207053
2021-02-23,172.5711942
2021-02-24,172.5839283
2021-02-25,171.8673258
2021-02-26,170.9019532
2021-02-27,169.9600004
2021-02-28,168.8350568
2021-03-01,166.9435447
2021-03-02,165.3145123
2021-03-03,163.4365066
2021-03-04,161.0800014
2021-03-05,158.4082369
2021-03-06,156.4128002
2021-03-07,154.3650454
2021-03-08,151.7247654
2021-03-09,149.0387767
2021-03-10,147.1932458
2021-03-11,146.5027915
2021-03-12,145.8344869
2021-03-13,145.3277347
2021-03-14,144.5214124
2021-03-15,143.6909073
2021-03-16,142.155239
2021-03-17,140.4035255
2021-03-18,138.2427484
2021-03-19,136.4712584
2021-03-20,135.6364027
2021-03-21,135.2051727
2021-03-22,133.6907671
2021-03-23,132.7760177
2021-03-24,132.4663202
2021-03-25,132.3001774
2021-03-26,133.0301713
2021-03-27,133.6997391
2021-03-28,134.5976782
2021-03-29,135.2905841
2021-03-30,136.3452372
2021-03-31,136.7433999
2021-04-01,140.8622043
2021-04-02,142.0706024
2021-04-03,143.3868819
2021-04-04,144.7529122
2021-04-05,144.9983138
2021-04-06,143.4044987
2021-04-07,141.1826236
2021-04-08,139.2175467
2021-04-09,137.9634022
2021-04-10,137.3840152
2021-04-11,136.9372775
2021-04-12,134.4242517
2021-04-13,131.6162019
2021-04-14,129.2230963
2021-04-15,126.8717023
2021-04-16,125.5594463
2021-04-17,125.1154267
2021-04-18,125.0802757
2021-04-19,124.4661481
2021-04-20,124.3768462
2021-04-21,124.7139506
2021-04-22,125.1405697
2021-04-23,125.5777957
2021-04-24,127.0697229
2021-04-25,128.5130205
2021-04-26,129.1542945
2021-04-27,129.8178945
2021-04-28,130.3160863
2021-04-29,130.5187062
2021-04-30,130.238103
2021-05-01,130.677027
2021-05-02,131.1531409
2021-05-03,131.0272177
2021-05-04,131.073808
2021-05-05,130.31838
2021-05-06,129.3971903
2021-05-07,129.0232236
2021-05-08,130.2538755
2021-05-09,132.5500059
2021-05-10,134.7965663
2021-05-11,136.424696
2021-05-12,137.9443683
2021-05-13,139.8651019
2021-05-14,141.3791845
2021-05-15,142.8769271
2021-05-16,144.5230201
2021-05-17,146.9828865
2021-05-18,147.279725
2021-05-19,147.8898932
2021-05-20,149.2802528
2021-05-21,151.0154594
2021-05-22,152.9140701
2021-05-23,155.1169209
2021-05-24,157.0619084
2021-05-25,158.2289478
2021-05-26,159.1182354
2021-05-27,159.9781777
2021-05-28,161.357963
2021-05-29,163.7605868
2021-05-30,166.4618306
2021-05-31,167.8533781
2021-06-01,170.3018812
2021-06-02,172.8709806
2021-06-03,175.5924249
2021-06-04,178.2408307
2021-06-05,181.062993
2021-06-06,183.883909
2021-06-07,185.8367418
2021-06-08,187.5561234
2021-06-09,188.6685998
2021-06-10,190.1168863
2021-06-11,191.7092819
2021-06-12,194.1409192
2021-06-13,196.7849177
2021-06-14,198.7451517
2021-06-15,200.2080097
2021-06-16,201.8001506
2021-06-17,203.1427705
2021-06-18,205.2081805
2021-06-19,207.3889093
2021-06-20,209.6429163
2021-06-21,211.6727257
2021-06-22,212.9139374
2021-06-23,214.133266
2021-06-24,215.4141159
2021-06-25,216.9981057
2021-06-26,219.1259185
2021-06-27,221.5019436
2021-06-28,223.4378598
2021-06-29,225.2157753
2021-06-30,225.4663114
2021-07-01,227.5428775
2021-07-02,228.9106426
2021-07-03,231.4585789
2021-07-04,234.3398976
2021-07-05,236.9032862
2021-07-06,238.635759
2021-07-07,240.2606337
2021-07-08,241.8481236
2021-07-09,243.7100858
2021-07-10,246.0760404
2021-07-11,248.56341
2021-07-12,250.4936411
2021-07-13,251.651138
2021-07-14,252.5060414
2021-07-15,253.3765167
2021-07-16,254.6898735
2021-07-17,256.5097169
2021-07-18,258.351039
2021-07-19,259.7218037
2021-07-20,260.7947925
2021-07-21,261.8008693
2021-07-22,262.6541772
2021-07-23,264.7214065
2021-07-24,267.3147281
2021-07-25,269.897668
2021-07-26,271.969654
2021-07-27,274.1116303
2021-07-28,276.4413181
2021-07-29,278.7373146
2021-07-30,280.4433371
2021-07-31,283.3794862
2021-08-01,286.2050083
2021-08-02,288.2872967
2021-08-03,290.1112436
2021-08-04,292.0655863
2021-08-05,294.0595914
2021-08-06,296.6300191
2021-08-07,299.0415749
2021-08-08,301.4622904
2021-08-09,303.3321529
2021-08-10,305.3733997
2021-08-11,307.3160473
2021-08-12,309.2841988
2021-08-13,311.6029789
2021-08-14,313.6589374
2021-08-15,316.9394624
2021-08-16,318.9012562
2021-08-17,320.8401485
2021-08-18,322.6593724
2021-08-19,324.4802079
2021-08-20,326.4640426
2021-08-21,328.8527022
2021-08-22,331.3428249
2021-08-23,333.6309621
2021-08-24,336.1430196
2021-08-25,338.4414937
2021-08-26,340.7153123
2021-08-27,343.175779
2021-08-28,345.5772538
2021-08-29,348.0359022
2021-08-30,350.2653758
2021-08-31,352.254332
2021-09-01,353.9755682
2021-09-02,355.6275523
2021-09-03,357.3144274
2021-09-04,359.335882
2021-09-05,361.5954766
2021-09-06,362.9750937
2021-09-07,364.2180909
2021-09-08,365.7293758
2021-09-09,367.2768649
2021-09-10,368.7171122
2021-09-11,370.813891
2021-09-12,372.8310536
2021-09-13,374.0260148
2021-09-14,375.0257167
2021-09-15,375.7290133
2021-09-16,376.5429443
2021-09-17,377.8959264
2021-09-18,379.8573486
2021-09-19,381.9296144
2021-09-20,383.2432737
2021-09-21,384.4206342
2021-09-22,385.6742803
2021-09-23,387.4872876
2021-09-24,389.4105741
2021-09-25,391.9762426
2021-09-26,394.4289832
2021-09-27,396.7757987
2021-09-28,398.7828259
2021-09-29,400.7664861
2021-09-30,403.1603059
2021-10-01,404.6499715
2021-10-02,406.4129197
2021-10-03,408.5472734
2021-10-04,409.7057948
2021-10-05,410.7439745
2021-10-06,411.352844
2021-10-07,411.5211231
2021-10-08,412.3212503
2021-10-09,413.8194757
2021-10-10,419.9180351
2021-10-11,420.2709837
2021-10-12,420.3741499
2021-10-13,419.9009992
2021-10-14,419.9123794
2021-10-15,420.009019
2021-10-16,420.7125114
2021-10-17,421.4164628
2021-10-18,421.6080043
2021-10-19,422.1783641
2021-10-20,423.3449221
2021-10-21,423.0734847
2021-10-22,422.5387774
2021-10-23,422.2186426
2021-10-24,422.2394719
2021-10-25,421.4669077
2021-10-26,421.0079197
2021-10-27,421.8180991
2021-10-28,421.992201
2021-10-29,422.1146711
2021-10-30,422.7723591
2021-10-31,423.4561681
2021-11-01,423.7426773
2021-11-02,422.1823418
2021-11-03,420.0658927
2021-11-04,418.312535
2021-11-05,416.727985
2021-11-06,416.229398
2021-11-07,415.9822211
2021-11-08,414.2682148
2021-11-09,412.45053
2021-11-10,410.7545161
2021-11-11,408.8253641
2021-11-12,406.7275702
2021-11-13,405.8481999
2021-11-14,405.4920816
2021-11-15,403.6430395
2021-11-16,401.2617512
2021-11-17,399.4589609
2021-11-18,398.1015201
2021-11-19,397.4859491
2021-11-20,396.9990204
2021-11-21,396.1547742
2021-11-22,393.7981443
2021-11-23,390.7764225
2021-11-24,387.041905
2021-11-25,383.4641874
2021-11-26,379.9087571
2021-11-27,376.9129961
2021-11-28,373.7722184
2021-11-29,369.6173425
2021-11-30,366.1866106
2021-12-01,363.0220041
2021-12-02,358.9874783
2021-12-03,354.9918118
2021-12-04,352.1813558
2021-12-05,349.3935222
2021-12-06,345.3437271
2021-12-07,341.2792264
2021-12-08,337.1246341
2021-12-09,332.8612836
2021-12-10,328.7658227
2021-12-11,325.4482981
2021-12-12,323.0678092
2021-12-13,319.7319635
2021-12-14,316.5577042
2021-12-15,313.6852376
2021-12-16,310.7290354
2021-12-17,307.7566032
2021-12-18,305.243515
2021-12-19,302.6358268
2021-12-20,298.2699216
2021-12-21,293.0225323
2021-12-22,287.4006445
2021-12-23,283.128247
2021-12-24,281.1047463
2021-12-25,279.6431078
2021-12-26,278.0330655
2021-12-27,276.8369057
2021-12-28,276.0757292
2021-12-29,276.5540597
2021-12-30,277.4972169
2021-12-31,277.2016281
2022-01-01,281.8162871
2022-01-02,283.0607487
2022-01-03,283.0235306
2022-01-04,281.9894542
2022-01-05,279.699447
2022-01-06,276.7251506
2022-01-07,273.6200322
2022-01-08,271.339161
2022-01-09,269.0072575
2022-01-10,264.7638142
2022-01-11,260.0212637
2022-01-12,255.2433157
2022-01-13,250.5874312
2022-01-14,246.040139
2022-01-15,242.5464997
2022-01-16,239.7432676
2022-01-17,236.0231682
2022-01-18,231.9131824
2022-01-19,228.2373897
2022-01-20,224.3231258
2022-01-21,220.0743308
2022-01-22,216.4910809
2022-01-23,213.3189018
2022-01-24,209.1674413
2022-01-25,204.67069
2022-01-26,200.2813549
2022-01-27,196.882617
2022-01-28,193.6441334
2022-01-29,192.0024261
2022-01-30,190.4579267
2022-01-31,187.6764866
2022-02-01,184.4363845
2022-02-02,182.262543
2022-02-03,180.3191424
2022-02-04,178.7305141
2022-02-05,177.7783172
2022-02-06,177.025196
2022-02-07,175.0542838
2022-02-08,173.1995689
2022-02-09,171.4067664
2022-02-10,169.1611079
2022-02-11,166.5476537
2022-02-12,164.3910068
2022-02-13,162.9879712
2022-02-14,161.3383937
2022-02-15,159.5511484
2022-02-16,158.2420769
2022-02-17,157.1129495
2022-02-18,155.9126263
2022-02-19,154.4634921
2022-02-20,153.3533
2022-02-21,151.3098129
2022-02-22,149.1012205
2022-02-23,147.482934
2022-02-24,146.0321262
2022-02-25,144.0065806
2022-02-26,142.5320434
2022-02-27,141.4253896
2022-02-28,139.2472919
2022-03-01,136.6739136
2022-03-02,134.4674896
2022-03-03,132.4676718
2022-03-04,130.7404527
2022-03-05,130.0581287
2022-03-06,128.0633451
2022-03-07,125.4808097
2022-03-08,123.5021035
2022-03-09,122.1330355
2022-03-10,122.0906162
2022-03-11,121.7335481
2022-03-12,122.3340852
2022-03-13,122.8579333
2022-03-14,122.1238637
2022-03-15,121.3489683
2022-03-16,120.9467964
2022-03-17,120.7176253
2022-03-18,120.5119497
2022-03-19,121.783887
2022-03-20,122.5168802
2022-03-21,122.6207423
2022-03-22,123.0845264
2022-03-23,123.807248
2022-03-24,124.9087519
2022-03-25,126.6369411
2022-03-26,128.7791707
2022-03-27,130.7589008
2022-03-28,131.9007956
2022-03-29,132.9994476
2022-03-30,133.3415453
2022-03-31,132.3525867
2022-04-01,131.4372984
2022-04-02,131.1251938
2022-04-03,130.5859354
2022-04-04,129.6397648
2022-04-05,129.1044548
2022-04-06,130.0571708
2022-04-07,131.4515055
2022-04-08,132.3790888
2022-04-09,133.6574328
2022-04-10,134.9875965
2022-04-11,136.1685083
2022-04-12,137.9972943
2022-04-13,140.0497414
2022-04-14,142.232487
2022-04-15,144.6604836
2022-04-16,147.6953833
2022-04-17,150.8127037
2022-04-18,153.7572535
2022-04-19,155.957613
2022-04-20,157.6759288
2022-04-21,159.5564245
2022-04-22,161.6558736
2022-04-23,164.2149105
2022-04-24,166.8738136
2022-04-25,168.2734483
2022-04-26,169.4339004
2022-04-27,170.5366072
2022-04-28,172.3238194
2022-04-29,175.0626652
2022-04-30,177.180864
2022-05-01,180.0562433
2022-05-02,182.4011906
2022-05-03,184.869033
2022-05-04,187.4046505
2022-05-05,189.9232408
2022-05-06,192.1274954
2022-05-07,195.1571494
2022-05-08,198.1797516
2022-05-09,200.5836473
2022-05-10,202.8281134
2022-05-11,205.0943784
2022-05-12,207.1693684
2022-05-13,209.8796959
2022-05-14,213.1743791
2022-05-15,216.5864148
2022-05-16,219.2430761
2022-05-17,221.9430262
2022-05-18,224.3078847
2022-05-19,226.7009559
2022-05-20,229.3339517
2022-05-21,232.8411904
2022-05-22,236.4265595
2022-05-23,239.3256626
2022-05-24,241.9158437
2022-05-25,244.7872601
2022-05-26,247.7621125
2022-05-27,251.0108395
2022-05-28,253.9947567
2022-05-29,256.7618729
2022-05-30,258.5780789
2022-05-31,260.3494008
2022-06-01,262.4452383
2022-06-02,264.5643288
2022-06-03,267.0969288
2022-06-04,270.3634172
2022-06-05,273.5611165
2022-06-06,276.6258282
2022-06-07,278.9173862
2022-06-08,280.4406898
2022-06-09,281.1913366
2022-06-10,282.6925547
2022-06-11,285.7837661
2022-06-12,289.172289
2022-06-13,291.5023683
2022-06-14,293.6392061
2022-06-15,295.6854796
2022-06-16,297.9376605
2022-06-17,300.2648453
2022-06-18,302.9630639
2022-06-19,305.6799333
2022-06-20,307.7511305
2022-06-21,310.0011654
2022-06-22,311.9305093
2022-06-23,313.8708761
2022-06-24,316.0275981
2022-06-25,318.4446668
2022-06-26,320.8527593
2022-06-27,322.6870232
2022-06-28,324.3601692
2022-06-29,325.8963045
2022-06-30,327.1785695
2022-07-01,329.2448656
2022-07-02,331.5457416
2022-07-03,334.0800515
2022-07-04,336.2572146
2022-07-05,338.3467204
2022-07-06,340.5528221
2022-07-07,343.1476563
2022-07-08,345.1767865
2022-07-09,347.9766392
2022-07-10,350.7516609
2022-07-11,351.8632439
2022-07-12,352.7380573
2022-07-13,353.8746768
2022-07-14,355.3915793
2022-07-15,357.0420492
2022-07-16,359.0939297
2022-07-17,361.31472
2022-07-18,362.8762064
2022-07-19,364.0047723
2022-07-20,365.376878
2022-07-21,366.8699235
2022-07-22,368.8794661
2022-07-23,371.5263614
2022-07-24,374.443769
2022-07-25,377.1090017
2022-07-26,379.5640052
2022-07-27,381.1342035
2022-07-28,381.04818
2022-07-29,383.2789566
2022-07-30,386.1352874
2022-07-31,389.1025691
2022-08-01,391.7989318
2022-08-02,394.5395125
2022-08-03,397.1407447
2022-08-04,399.5249791
2022-08-05,402.2076218
2022-08-06,405.054845
2022-08-07,408.2030975
2022-08-08,410.7005274
2022-08-09,413.3436782
2022-08-10,416.0869728
2022-08-11,418.5673434
2022-08-12,420.984261
2022-08-13,423.8582368
2022-08-14,426.7587215
2022-08-15,429.2228943
2022-08-16,431.7389909
2022-08-17,433.8825268
2022-08-18,436.365275
2022-08-19,438.9519916
2022-08-20,442.034202
2022-08-21,445.01935
2022-08-22,447.310317
2022-08-23,449.5978828
2022-08-24,451.7915087
2022-08-25,454.1157524
2022-08-26,456.3155501
2022-08-27,458.7876106
2022-08-28,461.3332327
2022-08-29,463.2032622
2022-08-30,464.8386198
2022-08-31,466.690929
2022-09-01,468.4325991
2022-09-02,470.8681453
2022-09-03,473.6629063
2022-09-04,476.6009396
2022-09-05,478.8779294
2022-09-06,480.8733024
2022-09-07,482.2221019
2022-09-08,484.1828667
2022-09-09,486.0946908
2022-09-10,488.1584906
2022-09-11,490.3129492
2022-09-12,491.8673453
2022-09-13,493.231224
2022-09-14,494.5605826
2022-09-15,496.1048572
2022-09-16,498.1348757
2022-09-17,500.3810435
2022-09-18,502.5340515
2022-09-19,504.0284034
2022-09-20,505.2458863
2022-09-21,506.4010067
2022-09-22,507.628701
2022-09-23,508.8880269
2022-09-24,510.8149774
2022-09-25,512.878963
2022-09-26,514.4023262
2022-09-27,515.5134351
2022-09-28,516.1360716
2022-09-29,517.2662929
2022-09-30,518.414329
2022-10-01,520.2495545
2022-10-02,522.2764759
2022-10-03,523.7137111
2022-10-04,524.6860147
2022-10-05,525.8236688
2022-10-06,526.9585653
2022-10-07,528.2342574
2022-10-08,529.9944886
2022-10-09,531.5199713
2022-10-10,532.6058553
2022-10-11,532.9261701
2022-10-12,533.3092201
2022-10-13,533.5330609
2022-10-14,534.4294156
2022-10-15,535.8315361
2022-10-16,537.4963236
2022-10-17,538.5691605
2022-10-18,539.2308217
2022-10-19,539.6166482
2022-10-20,539.7376708
2022-10-21,539.9919622
2022-10-22,540.9721759
2022-10-23,542.153775
2022-10-24,543.1839598
2022-10-25,543.2596827
2022-10-26,543.2261941
2022-10-27,543.5109784
2022-10-28,544.0820635
2022-10-29,545.1637409
2022-10-30,546.3288984
2022-10-31,546.9949459
2022-11-01,547.9569924
2022-11-02,548.6014165
2022-11-03,548.4185049
2022-11-04,548.4725513
2022-11-05,548.830735
2022-11-06,549.4858143
2022-11-07,549.6355545
2022-11-08,549.9129752
2022-11-09,550.15497
2022-11-10,550.4707054
2022-11-11,550.6406002
2022-11-12,551.1165579
2022-11-13,551.6308188
2022-11-14,551.1284979
2022-11-15,550.7347218
2022-11-16,550.9383087
2022-11-17,550.9636062
2022-11-18,550.4428418
2022-11-19,549.831761
2022-11-20,549.0962929
2022-11-21,547.9285071
2022-11-22,546.5344346
2022-11-23,545.6950836
2022-11-24,544.9210565
2022-11-25,544.2172534
2022-11-26,544.1668117
2022-11-27,544.1280861
2022-11-28,542.7435538
2022-11-29,540.5106027
2022-11-30,538.295712
2022-12-01,536.5385981
2022-12-02,533.6432707
2022-12-03,531.6979258
2022-12-04,529.9538717
2022-12-05,527.5336244
2022-12-06,524.7521912
2022-12-07,521.5831415
2022-12-08,518.2545772
2022-12-09,514.6866923
2022-12-10,511.3686936
2022-12-11,507.9376838
2022-12-12,503.1538673
2022-12-13,497.2251428
2022-12-14,492.1663303
2022-12-15,487.3410764
2022-12-16,483.0515568
2022-12-17,479.8520653
2022-12-18,477.526625
2022-12-19,475.4240027
2022-12-20,474.3010687
2022-12-21,474.1127292
2022-12-22,474.3500867
2022-12-23,474.8288918
2022-12-24,475.8160531
2022-12-25,477.2128193
2022-12-26,478.3233133
2022-12-27,478.6587531
2022-12-28,479.6417069
2022-12-29,480.1349557
2022-12-30,481.0214021
2022-12-31,478.540683
2023-01-01,483.9431886
2023-01-02,484.4294841
2023-01-03,484.1922086
2023-01-04,483.8814781
2023-01-05,483.3424179
2023-01-06,483.2865427
2023-01-07,483.3868076
2023-01-08,483.1633539
2023-01-09,482.0207741
2023-01-10,480.7528277
2023-01-11,479.8070685
2023-01-12,478.9459064
2023-01-13,477.8347949
2023-01-14,476.9424756
2023-01-15,475.8095556
2023-01-16,473.0223232
2023-01-17,469.6848011
2023-01-18,466.4806806
2023-01-19,462.283995
2023-01-20,457.7937238
2023-01-21,454.0099337
2023-01-22,450.2171933
2023-01-23,445.454124
2023-01-24,440.5113348
2023-01-25,435.5419594
2023-01-26,430.8084828
2023-01-27,426.033868
2023-01-28,422.0115155
2023-01-29,418.6100387
2023-01-30,415.1708113
2023-01-31,412.144176
2023-02-01,408.917146
2023-02-02,406.2017836
2023-02-03,403.9874939
2023-02-04,402.1142853
2023-02-05,399.9993013
2023-02-06,396.0225027
2023-02-07,391.8801403
2023-02-08,387.5611585
2023-02-09,383.1487485
2023-02-10,379.4510359
2023-02-11,376.743214
2023-02-12,375.3060869
2023-02-13,372.0107174
2023-02-14,369.1323697
2023-02-15,366.4762159
2023-02-16,364.6236751
2023-02-17,363.4119967
2023-02-18,362.9920331
2023-02-19,362.5131803
2023-02-20,361.2280835
2023-02-21,360.3264279
2023-02-22,358.2017442
2023-02-23,356.6385612
2023-02-24,354.873541
2023-02-25,353.6520742
2023-02-26,351.9678778
2023-02-27,349.7678708
2023-02-28,346.4412543
2023-03-01,342.8029518
2023-03-02,339.5742593
2023-03-03,336.3947665
2023-03-04,334.2193421
2023-03-05,330.1526669
2023-03-06,328.2868115
2023-03-07,324.5260382
2023-03-08,320.7511638
2023-03-09,317.7834449
2023-03-10,315.3209404
2023-03-11,312.7893191
2023-03-12,312.3258152
2023-03-13,311.899669
2023-03-14,310.6967623
2023-03-15,308.560433
2023-03-16,306.9702081
2023-03-17,306.5731242
2023-03-18,307.0333578
2023-03-19,307.3534513
2023-03-20,306.6302129
2023-03-21,306.3492989
2023-03-22,306.5617556
2023-03-23,306.910487
2023-03-24,307.962919
2023-03-25,308.946589
2023-03-26,309.4916939
2023-03-27,308.4921452
2023-03-28,306.9490529
2023-03-29,306.479663
2023-03-30,307.1313091
2023-03-31,307.7188772
2023-04-01,311.1753563
2023-04-02,311.6791818
2023-04-03,311.3690498
2023-04-04,310.6290217
2023-04-05,310.0273471
2023-04-06,309.4169283
2023-04-07,309.4939196
2023-04-08,310.188997
2023-04-09,311.4300376
2023-04-10,313.0078087
2023-04-11,314.0035325
2023-04-12,314.4103777
2023-04-13,314.1028935
2023-04-14,314.2999611
2023-04-15,315.2684014
2023-04-16,316.1263584
2023-04-17,316.6449136
2023-04-18,317.3790352
2023-04-19,318.6231368
2023-04-20,319.3778985
2023-04-21,320.682787
2023-04-22,322.7727901
2023-04-23,325.1064835
2023-04-24,326.9192635
2023-04-25,328.2069751
2023-04-26,328.3477645
2023-04-27,329.3359961
2023-04-28,330.8511866
2023-04-29,333.0257631
2023-04-30,335.6438791
2023-05-01,338.1149785
2023-05-02,339.4824665
2023-05-03,340.7866323
2023-05-04,341.6804288
2023-05-05,343.52228
2023-05-06,345.5208361
2023-05-07,347.8709423
2023-05-08,349.9731728
2023-05-09,351.570689
2023-05-10,353.0244054
2023-05-11,354.4940175
2023-05-12,356.3001674
2023-05-13,358.7953749
2023-05-14,361.4252808
2023-05-15,363.3003737
2023-05-16,364.7709471
2023-05-17,366.2338576
2023-05-18,368.069653
2023-05-19,370.0755722
2023-05-20,372.5587996
2023-05-21,375.2248852
2023-05-22,376.7046
2023-05-23,377.8767176
2023-05-24,378.7023917
2023-05-25,379.7798109
2023-05-26,381.3884348
2023-05-27,383.2352546
2023-05-28,385.3347803
2023-05-29,387.1864605
2023-05-30,388.4225909
2023-05-31,389.5628518
2023-06-01,390.7783442
2023-06-02,392.4890806
2023-06-03,394.4151689
2023-06-04,396.4096776
2023-06-05,397.5720044
2023-06-06,398.6515645
2023-06-07,399.5655358
2023-06-08,401.0269252
2023-06-09,402.8171558
2023-06-10,405.1427675
2023-06-11,407.5627127
2023-06-12,409.4095004
2023-06-13,411.2164588
2023-06-14,412.7797209
2023-06-15,414.0814716
2023-06-16,415.7147149
2023-06-17,417.5503468
2023-06-18,419.7150184
2023-06-19,421.2927692
2023-06-20,422.2892441
2023-06-21,423.1341807
2023-06-22,423.6146789
2023-06-23,424.6298598
2023-06-24,426.4880678
2023-06-25,428.3970983
2023-06-26,429.7841565
2023-06-27,430.9113015
2023-06-28,431.6989207
2023-06-29,432.4866738
2023-06-30,433.7270245
2023-07-01,435.8658901
2023-07-02,438.0688721
2023-07-03,439.6726764
2023-07-04,440.955403
2023-07-05,442.6851378
2023-07-06,443.5658277
2023-07-07,446.0770128
2023-07-08,448.4642628
2023-07-09,450.7913876
2023-07-10,452.3096058
2023-07-11,453.7237449
2023-07-12,455.2906741
2023-07-13,456.7346306
2023-07-14,458.6482524
2023-07-15,460.9543916
2023-07-16,463.5192172
2023-07-17,465.5351223
2023-07-18,467.0062815
2023-07-19,468.2510849
2023-07-20,469.5567108
2023-07-21,471.1763663
2023-07-22,473.3401979
2023-07-23,475.8155649
2023-07-24,477.6365888
2023-07-25,479.1973563
2023-07-26,480.7562601
2023-07-27,482.3672301
2023-07-28,483.8695498
2023-07-29,486.3581447
2023-07-30,489.05444
2023-07-31,491.3227453
2023-08-01,492.1741834
2023-08-02,494.1925736
2023-08-03,495.9326323
2023-08-04,497.2456014
2023-08-05,499.2026376
2023-08-06,501.38354
2023-08-07,503.518177
2023-08-08,505.6218937
2023-08-09,507.5385134
2023-08-10,509.315935
2023-08-11,511.3566598
2023-08-12,513.9036684
2023-08-13,516.4801908
2023-08-14,518.6428703
2023-08-15,520.6241656
2023-08-16,522.341207
2023-08-17,524.2436354
2023-08-18,526.1510898
2023-08-19,528.1021209
2023-08-20,529.9054343
2023-08-21,531.2440313
2023-08-22,532.0491684
2023-08-23,532.7454092
2023-08-24,533.3955596
2023-08-25,534.2745682
2023-08-26,535.2397987
2023-08-27,536.4626449
2023-08-28,537.0021954
2023-08-29,537.0074426
2023-08-30,537.2212645
2023-08-31,537.4546699
2023-09-01,538.3979807
2023-09-02,539.1460971
2023-09-03,540.0443911
2023-09-04,540.4892456
2023-09-05,540.7928593
2023-09-06,540.6649087
2023-09-07,540.6534049
2023-09-08,540.549754
2023-09-09,540.6389085
2023-09-10,540.7678783
2023-09-11,540.6139241
2023-09-12,540.3392964
2023-09-13,540.0667949
2023-09-14,539.989573
2023-09-15,540.063461
2023-09-16,540.4358618
2023-09-17,540.9378196
2023-09-18,541.3631132
2023-09-19,541.80125
2023-09-20,542.2584303
2023-09-21,542.581352
2023-09-22,543.1565229
2023-09-23,544.0136357
2023-09-24,545.1344659
2023-09-25,545.8480525
2023-09-26,546.5028416
2023-09-27,547.3128338
2023-09-28,548.0529428
2023-09-29,549.0859415
2023-09-30,550.5960775
2023-10-01,552.067961
2023-10-02,553.1267273
2023-10-03,554.4152281
2023-10-04,555.4622209
2023-10-05,555.724214
2023-10-06,556.6691487
2023-10-07,557.8526959
2023-10-08,558.8898467
2023-10-09,559.5800064
2023-10-10,560.5877906
2023-10-11,561.7676581
2023-10-12,562.8539995
2023-10-13,564.367941
2023-10-14,565.9799885
2023-10-15,567.1552843
2023-10-16,567.4620026
2023-10-17,567.6209046
2023-10-18,567.8330416
2023-10-19,568.2330725
2023-10-20,568.8712773
2023-10-21,569.9447676
2023-10-22,568.7826217
2023-10-23,569.1556911
2023-10-24,569.3184435
2023-10-25,569.3651952
2023-10-26,569.4559135
2023-10-27,569.9090535
2023-10-28,570.9866181
2023-10-29,572.2408955
2023-10-30,572.8169525
2023-10-31,573.3675515
2023-11-01,574.3697444
2023-11-02,575.1574097
2023-11-03,575.2281516
2023-11-04,575.488727
2023-11-05,575.9359635
2023-11-06,576.0032628
2023-11-07,575.9113111
2023-11-08,575.7320625
2023-11-09,575.7586079
2023-11-10,575.6313642
2023-11-11,575.5607902
2023-11-12,575.5662729
2023-11-13,575.2768331
2023-11-14,575.4290268
2023-11-15,575.4090123
2023-11-16,574.4194173
2023-11-17,573.3891902
2023-11-18,573.3007511
2023-11-19,573.9552939
2023-11-20,573.867668
2023-11-21,572.9099767
2023-11-22,571.3432429
2023-11-23,569.9870672
2023-11-24,568.6241831
2023-11-25,567.1265915
2023-11-26,565.6234351
2023-11-27,554.5625007
2023-11-28,559.8811688
2023-11-29,555.991475
2023-11-30,552.0049403
2023-12-01,548.0506358
2023-12-02,544.3225977
2023-12-03,541.1272911
2023-12-04,537.2065624
2023-12-05,533.4376839
2023-12-06,529.4816076
2023-12-07,525.8388089
2023-12-08,523.1271774
2023-12-09,521.8625918
